,message,Direct Harassment,Hate Speech,Sexual Harassment,Trolling,Others,Toxic,cleaned_message,POS,tagCounts,preprocessed_1,POS-SEQ,None,words,uppercase_word_count,punctuation_count,not_in_vocab_words
935,aaaayyyyeeeee,0.0,0.0,0.0,0.0,0.0,0.0,aaaayyyyeeeee,"[('aaaayyyyeeeee', 'NOUN')]",{'NOUN': 1},aaaayyyyeeeee,NOUN,1.0,aaaayyyyeeeee,0,0,aaaayyyyeeeee
936,KEN SENPAI,0.0,0.0,0.0,0.0,0.0,0.0,KEN SENPAI,"[('KEN', 'PROPN'), ('senpai', 'NOUN')]","{'PROPN': 1, 'NOUN': 1}",ken senpai,PROPN NOUN,1.0,KEN senpai,2,0,senpai
937,:_pewdieFloorGang::_pewdieRip:,0.0,0.0,0.0,0.0,0.0,0.0,:_pewdieFloorGang::_pewdieRip:,"[(':', 'PUNCT'), ('_', 'DET'), ('pewdieFloorGang::_pewdieRip', 'NOUN'), (':', 'PUNCT')]","{'PUNCT': 2, 'DET': 1, 'NOUN': 1}",pewdiefloorgang::_pewdierip,PUNCT DET NOUN PUNCT,1.0,pewdieFloorGang::_pewdieRip,0,6,pewdiefloorgang::_pewdierip
938,no i have no vr anymore,0.0,0.0,0.0,0.0,0.0,0.0,no i have no vr anymore,"[('no', 'INTJ'), ('I', 'PRON'), ('have', 'VERB'), ('no', 'DET'), ('vr', 'NOUN'), ('anymore', 'ADV')]","{'INTJ': 1, 'PRON': 1, 'VERB': 1, 'DET': 1, 'NOUN': 1, 'ADV': 1}",no have vr anymore,INTJ PRON VERB DET NOUN ADV,1.0,vr anymore,0,0,vr
939,Can I join? I have a VR Headset,0.0,0.0,0.0,0.0,0.0,0.0,Can I join? I have a VR Headset,"[('can', 'AUX'), ('I', 'PRON'), ('join', 'VERB'), ('?', 'PUNCT'), ('I', 'PRON'), ('have', 'VERB'), ('a', 'DET'), ('VR', 'PROPN'), ('Headset', 'PROPN')]","{'AUX': 1, 'PRON': 2, 'VERB': 2, 'PUNCT': 1, 'DET': 1, 'PROPN': 2}",join have vr headset,AUX PRON VERB PUNCT PRON VERB DET PROPN PROPN,1.0,join VR Headset,3,1,vr
940,:_pewdieTambo:,0.0,0.0,0.0,0.0,0.0,0.0,:_pewdieTambo:,"[(':', 'PUNCT'), ('_', 'DET'), ('pewdieTambo', 'PROPN'), (':', 'PUNCT')]","{'PUNCT': 2, 'DET': 1, 'PROPN': 1}",pewdietambo,PUNCT DET PROPN PUNCT,1.0,pewdieTambo,0,3,pewdietambo
941,how jiggy jiggy are you guys today?,0.0,0.0,0.0,0.0,0.0,0.0,how jiggy jiggy are you guys today?,"[('how', 'ADV'), ('jiggy', 'PROPN'), ('jiggy', 'PROPN'), ('be', 'AUX'), ('you', 'PRON'), ('guy', 'NOUN'), ('today', 'NOUN'), ('?', 'PUNCT')]","{'ADV': 1, 'PROPN': 2, 'AUX': 1, 'PRON': 1, 'NOUN': 2, 'PUNCT': 1}",how jiggy jiggy guy today,ADV PROPN PROPN AUX PRON NOUN NOUN PUNCT,1.0,jiggy jiggy guy today,0,1,jiggy jiggy
942,Hej Felix! Har prenumererat i över 10 år! Ville bara säga älskar allt du gör! Hoppas du ser detta :),0.0,0.0,0.0,0.0,0.0,0.0,Hej Felix! Har prenumererat i över 10 år! Ville bara säga älskar allt du gör! Hoppas du ser detta :),"[('Hej', 'PROPN'), ('Felix', 'PROPN'), ('!', 'PUNCT'), ('Har', 'PROPN'), ('prenumererat', 'NOUN'), ('I', 'PRON'), ('över', 'VERB'), ('10', 'NUM'), ('år', 'PROPN'), ('!', 'PUNCT'), ('Ville', 'PROPN'), ('bara', 'PROPN'), ('säga', 'PROPN'), ('älskar', 'PROPN'), ('allt', 'VERB'), ('du', 'PROPN'), ('gör', 'NOUN'), ('!', 'PUNCT'), ('Hoppas', 'PROPN'), ('du', 'X'), ('ser', 'PROPN'), ('detta', 'PROPN'), (':)', 'PUNCT')]","{'PROPN': 12, 'PUNCT': 4, 'NOUN': 2, 'PRON': 1, 'VERB': 2, 'NUM': 1, 'X': 1}",hej felix har prenumererat över 10 år ville bara säga älskar allt du gör hoppas du ser detta :),PROPN PROPN PUNCT PROPN NOUN PRON VERB NUM PROPN PUNCT PROPN PROPN PROPN PROPN VERB PROPN NOUN PUNCT PROPN X PROPN PROPN PUNCT,1.0,Hej Felix Har prenumererat över 10 år Ville bara säga älskar allt du gör Hoppas du ser detta :),0,5,hej prenumererat över år ville bara säga älskar allt gör hoppas detta
943,Jacques,0.0,0.0,0.0,0.0,0.0,0.0,Jacques,"[('Jacques', 'PROPN')]",{'PROPN': 1},jacques,PROPN,1.0,Jacques,0,0,
944,SEAN HI HI HI,0.0,0.0,0.0,0.0,0.0,0.0,SEAN HI HI HI,"[('SEAN', 'PROPN'), ('hi', 'INTJ'), ('hi', 'INTJ'), ('hi', 'INTJ')]","{'PROPN': 1, 'INTJ': 3}",sean hi hi hi,PROPN INTJ INTJ INTJ,1.0,SEAN hi hi hi,4,0,
945,will there be PJ?m,0.0,0.0,0.0,0.0,0.0,0.0,will there be PJ?m,"[('will', 'AUX'), ('there', 'PRON'), ('be', 'VERB'), ('pj?m', 'NOUN')]","{'AUX': 1, 'PRON': 1, 'VERB': 1, 'NOUN': 1}",be pj?m,AUX PRON VERB NOUN,1.0,pj?m,1,1,pj?m
946,LOOKING GOOD LIKE ALWAYS PEWDS,0.0,0.0,0.0,0.0,0.0,0.0,LOOKING GOOD LIKE ALWAYS PEWDS,"[('look', 'VERB'), ('good', 'ADJ'), ('like', 'INTJ'), ('always', 'ADV'), ('pewds', 'ADJ')]","{'VERB': 1, 'ADJ': 2, 'INTJ': 1, 'ADV': 1}",look good like always pewds,VERB ADJ INTJ ADV ADJ,1.0,look good like always pewds,5,0,pewds
947,No legs gang:_pewdieFace::_pewdieTorso:,0.0,0.0,0.0,0.0,0.0,0.0,No legs gang:_pewdieFace::_pewdieTorso:,"[('no', 'DET'), ('leg', 'NOUN'), ('gang:_pewdieface::_pewdietorso', 'X'), (':', 'PUNCT')]","{'DET': 1, 'NOUN': 1, 'X': 1, 'PUNCT': 1}",leg gang:_pewdieface::_pewdietorso,DET NOUN X PUNCT,1.0,leg gang:_pewdieface::_pewdietorso,0,6,gang:_pewdieface::_pewdietorso
948,heeeeey,0.0,0.0,0.0,0.0,0.0,0.0,heeeeey,"[('heeeeey', 'ADJ')]",{'ADJ': 1},heeeeey,ADJ,1.0,heeeeey,0,0,heeeeey
949,jiggy jiggy,0.0,0.0,0.0,0.0,0.0,0.0,jiggy jiggy,"[('jiggy', 'PROPN'), ('jiggy', 'PROPN')]",{'PROPN': 2},jiggy jiggy,PROPN PROPN,1.0,jiggy jiggy,0,0,jiggy jiggy
950,:_pewdieRip::_pewdieRip::_pewdieRip:,0.0,0.0,0.0,0.0,0.0,0.0,:_pewdieRip::_pewdieRip::_pewdieRip:,"[(':', 'PUNCT'), ('_', 'PROPN'), ('pewdieRip::_pewdieRip::_pewdieRip', 'PROPN'), (':', 'PUNCT')]","{'PUNCT': 2, 'PROPN': 2}",pewdierip::_pewdierip::_pewdierip,PUNCT PROPN PROPN PUNCT,1.0,pewdieRip::_pewdieRip::_pewdieRip,0,9,pewdierip::_pewdierip::_pewdierip
951,Top of morning,0.0,0.0,0.0,0.0,0.0,0.0,Top of morning,"[('top', 'ADJ'), ('of', 'ADP'), ('morning', 'NOUN')]","{'ADJ': 1, 'ADP': 1, 'NOUN': 1}",top morning,ADJ ADP NOUN,1.0,top morning,0,0,
952,CORPSE,0.0,0.0,0.0,0.0,0.0,0.0,CORPSE,"[('corpse', 'NOUN')]",{'NOUN': 1},corpse,NOUN,1.0,corpse,1,0,
953,hib hi,0.0,0.0,0.0,0.0,0.0,0.0,hib hi,"[('hib', 'PROPN'), ('hi', 'INTJ')]","{'PROPN': 1, 'INTJ': 1}",hib hi,PROPN INTJ,1.0,hib hi,0,0,
954,who wants to jiggy jiggy,0.0,0.0,0.0,0.0,0.0,0.0,who wants to jiggy jiggy,"[('who', 'PRON'), ('want', 'VERB'), ('to', 'PART'), ('jiggy', 'VERB'), ('jiggy', 'PROPN')]","{'PRON': 1, 'VERB': 2, 'PART': 1, 'PROPN': 1}",want to jiggy jiggy,PRON VERB PART VERB PROPN,1.0,want jiggy jiggy,0,0,jiggy jiggy
955,Poods,0.0,0.0,0.0,0.0,0.0,0.0,Poods,"[('pood', 'NOUN')]",{'NOUN': 1},pood,NOUN,1.0,pood,0,0,pood
956,:_pewdieOUH::_pewdieOUH:,0.0,0.0,0.0,0.0,0.0,0.0,:_pewdieOUH::_pewdieOUH:,"[(':', 'PUNCT'), ('_', 'DET'), ('pewdieouh::_pewdieouh', 'NOUN'), (':', 'PUNCT')]","{'PUNCT': 2, 'DET': 1, 'NOUN': 1}",pewdieouh::_pewdieouh,PUNCT DET NOUN PUNCT,1.0,pewdieouh::_pewdieouh,0,6,pewdieouh::_pewdieouh
957,FLOOR GANG,0.0,0.0,0.0,0.0,0.0,0.0,FLOOR GANG,"[('FLOOR', 'PROPN'), ('GANG', 'PROPN')]",{'PROPN': 2},floor gang,PROPN PROPN,1.0,FLOOR GANG,2,0,
958,I’ve watched you for years ❤️❤️❤️,0.0,0.0,0.0,0.0,0.0,0.0,I have watched you for years ❤️❤️❤️,"[('I', 'PRON'), ('have', 'AUX'), ('watch', 'VERB'), ('you', 'PRON'), ('for', 'ADP'), ('year', 'NOUN'), ('❤️', 'EMOJI'), ('❤️', 'EMOJI'), ('❤️', 'EMOJI')]","{'PRON': 2, 'AUX': 1, 'VERB': 1, 'ADP': 1, 'NOUN': 1, 'EMOJI': 3}",watch year ❤ ️ ❤ ️ ❤ ️,PRON AUX VERB PRON ADP NOUN EMOJI EMOJI EMOJI,1.0,watch year,1,0,
959,:_pewdieReee:,0.0,0.0,0.0,0.0,0.0,0.0,:_pewdieReee:,"[(':', 'PUNCT'), ('_', 'DET'), ('pewdiereee', 'NOUN'), (':', 'PUNCT')]","{'PUNCT': 2, 'DET': 1, 'NOUN': 1}",pewdiereee,PUNCT DET NOUN PUNCT,1.0,pewdiereee,0,3,pewdiereee
960,:_pewdieSIMP:,0.0,0.0,0.0,0.0,0.0,0.0,:_pewdieSIMP:,"[(':', 'PUNCT'), ('_', 'PROPN'), ('pewdiesimp', 'X'), (':', 'PUNCT')]","{'PUNCT': 2, 'PROPN': 1, 'X': 1}",pewdiesimp,PUNCT PROPN X PUNCT,1.0,pewdiesimp,0,3,pewdiesimp
961,ew jackie lamieeeeee,0.0,0.0,0.0,0.0,0.0,0.0,ew jackie lamieeeeee,"[('ew', 'PROPN'), ('jackie', 'PROPN'), ('lamieeeeee', 'NOUN')]","{'PROPN': 2, 'NOUN': 1}",ew jackie lamieeeeee,PROPN PROPN NOUN,1.0,ew jackie lamieeeeee,0,0,lamieeeeee
962,Vaidic,0.0,0.0,0.0,0.0,0.0,0.0,Vaidic,"[('vaidic', 'NOUN')]",{'NOUN': 1},vaidic,NOUN,1.0,vaidic,0,0,vaidic
963,felix u ready to jiggy jiggy w some ghostys,0.0,0.0,0.0,0.0,0.0,0.0,felix you ready to jiggy jiggy w some ghostys,"[('felix', 'PROPN'), ('you', 'PRON'), ('ready', 'ADJ'), ('to', 'PART'), ('jiggy', 'VERB'), ('jiggy', 'PROPN'), ('w', 'PROPN'), ('some', 'DET'), ('ghostys', 'ADJ')]","{'PROPN': 3, 'PRON': 1, 'ADJ': 2, 'PART': 1, 'VERB': 1, 'DET': 1}",felix u ready to jiggy jiggy w ghostys,PROPN PRON ADJ PART VERB PROPN PROPN DET ADJ,1.0,felix ready jiggy jiggy w ghostys,0,0,jiggy jiggy ghostys
964,:_pewdieDuck::_pewdieSmolpp::_pewdieWat:,0.0,0.0,0.0,0.0,0.0,0.0,:_pewdieDuck::_pewdieSmolpp::_pewdieWat:,"[(':', 'PUNCT'), ('_', 'DET'), ('pewdieDuck::_pewdieSmolpp::_pewdieWat', 'PROPN'), (':', 'PUNCT')]","{'PUNCT': 2, 'DET': 1, 'PROPN': 1}",pewdieduck::_pewdiesmolpp::_pewdiewat,PUNCT DET PROPN PUNCT,1.0,pewdieDuck::_pewdieSmolpp::_pewdieWat,0,9,pewdieduck::_pewdiesmolpp::_pewdiewat
965,I love this game,0.0,0.0,0.0,0.0,0.0,0.0,I love this game,"[('I', 'PRON'), ('love', 'VERB'), ('this', 'DET'), ('game', 'NOUN')]","{'PRON': 1, 'VERB': 1, 'DET': 1, 'NOUN': 1}",love game,PRON VERB DET NOUN,1.0,love game,1,0,
966,eyyyy,0.0,0.0,0.0,0.0,0.0,0.0,eyyyy,"[('eyyyy', 'PROPN')]",{'PROPN': 1},eyyyy,PROPN,1.0,eyyyy,0,0,eyyyy
967,good luck,0.0,0.0,0.0,0.0,0.0,0.0,good luck,"[('good', 'ADJ'), ('luck', 'NOUN')]","{'ADJ': 1, 'NOUN': 1}",good luck,ADJ NOUN,1.0,good luck,0,0,
968,is corpse here?,0.0,0.0,0.0,0.0,0.0,0.0,is corpse here?,"[('be', 'AUX'), ('corpse', 'NOUN'), ('here', 'ADV'), ('?', 'PUNCT')]","{'AUX': 1, 'NOUN': 1, 'ADV': 1, 'PUNCT': 1}",corpse here,AUX NOUN ADV PUNCT,1.0,corpse,0,1,
969,:_pewdieFloorGang2::_pewdieOUH::_pewdieFloorGang2::_pewdieOUH::_pewdieFloorGang2::_pewdieOUH:,0.0,0.0,0.0,0.0,0.0,0.0,:_pewdieFloorGang2::_pewdieOUH::_pewdieFloorGang2::_pewdieOUH::_pewdieFloorGang2::_pewdieOUH:,"[(':', 'PUNCT'), ('_', 'DET'), ('pewdiefloorgang2::_pewdieouh::_pewdiefloorgang2::_pewdieouh::_pewdiefloorgang2::_pewdieouh', 'X'), (':', 'PUNCT')]","{'PUNCT': 2, 'DET': 1, 'X': 1}",pewdiefloorgang2::_pewdieouh::_pewdiefloorgang2::_pewdieouh::_pewdiefloorgang2::_pewdieouh,PUNCT DET X PUNCT,1.0,pewdiefloorgang2::_pewdieouh::_pewdiefloorgang2::_pewdieouh::_pewdiefloorgang2::_pewdieouh,0,18,pewdiefloorgang2::_pewdieouh::_pewdiefloorgang2::_pewdieouh::_pewdiefloorgang2::_pewdieouh
970,Sup Pewds,0.0,0.0,0.0,0.0,0.0,0.0,Sup Pewds,"[('Sup', 'PROPN'), ('Pewds', 'PROPN')]",{'PROPN': 2},sup pewds,PROPN PROPN,1.0,Sup Pewds,0,0,pewds
971,what is this game about? Is there blood and stuff?,0.0,0.0,0.0,0.0,0.0,0.0,what is this game about? Is there blood and stuff?,"[('what', 'PRON'), ('be', 'AUX'), ('this', 'DET'), ('game', 'NOUN'), ('about', 'ADP'), ('?', 'PUNCT'), ('be', 'AUX'), ('there', 'PRON'), ('blood', 'NOUN'), ('and', 'CCONJ'), ('stuff', 'NOUN'), ('?', 'PUNCT')]","{'PRON': 2, 'AUX': 2, 'DET': 1, 'NOUN': 3, 'ADP': 1, 'PUNCT': 2, 'CCONJ': 1}",game blood stuff,PRON AUX DET NOUN ADP PUNCT AUX PRON NOUN CCONJ NOUN PUNCT,1.0,game blood stuff,0,2,
972,:_pewdieDuck:,0.0,0.0,0.0,0.0,0.0,0.0,:_pewdieDuck:,"[(':', 'PUNCT'), ('_', 'DET'), ('pewdieduck', 'NOUN'), (':', 'PUNCT')]","{'PUNCT': 2, 'DET': 1, 'NOUN': 1}",pewdieduck,PUNCT DET NOUN PUNCT,1.0,pewdieduck,0,3,pewdieduck
973,:_pewdieRip:,0.0,0.0,0.0,0.0,0.0,0.0,:_pewdieRip:,"[(':', 'PUNCT'), ('_', 'DET'), ('pewdierip', 'X'), (':', 'PUNCT')]","{'PUNCT': 2, 'DET': 1, 'X': 1}",pewdierip,PUNCT DET X PUNCT,1.0,pewdierip,0,3,pewdierip
974,Floor gnag,0.0,0.0,0.0,0.0,0.0,0.0,Floor gnag,"[('floor', 'NOUN'), ('gnag', 'NOUN')]",{'NOUN': 2},floor gnag,NOUN NOUN,1.0,floor gnag,0,0,gnag
975,the holy trinity,0.0,0.0,0.0,0.0,0.0,0.0,the holy trinity,"[('the', 'DET'), ('holy', 'ADJ'), ('trinity', 'NOUN')]","{'DET': 1, 'ADJ': 1, 'NOUN': 1}",holy trinity,DET ADJ NOUN,1.0,holy trinity,0,0,
976,Jackabou man,0.0,0.0,0.0,0.0,0.0,0.0,Jackabou man,"[('Jackabou', 'PROPN'), ('man', 'NOUN')]","{'PROPN': 1, 'NOUN': 1}",jackabou man,PROPN NOUN,1.0,Jackabou man,0,0,jackabou
977,:_pewdieFace::_pewdieTorso::_pewdieLeg:,0.0,0.0,0.0,0.0,0.0,0.0,:_pewdieFace::_pewdieTorso::_pewdieLeg:,"[(':', 'PUNCT'), ('_', 'DET'), ('pewdieface::_pewdietorso::_pewdieleg', 'NOUN'), (':', 'PUNCT')]","{'PUNCT': 2, 'DET': 1, 'NOUN': 1}",pewdieface::_pewdietorso::_pewdieleg,PUNCT DET NOUN PUNCT,1.0,pewdieface::_pewdietorso::_pewdieleg,0,9,pewdieface::_pewdietorso::_pewdieleg
978,hi jack eventhough your name isn't jack lol,0.0,0.0,0.0,0.0,0.0,0.0,hi jack eventhough your name is not jack lol,"[('hi', 'INTJ'), ('jack', 'PROPN'), ('eventhough', 'PROPN'), ('your', 'PRON'), ('name', 'NOUN'), ('be', 'AUX'), ('not', 'PART'), ('jack', 'PROPN'), ('lol', 'NOUN')]","{'INTJ': 1, 'PROPN': 3, 'PRON': 1, 'NOUN': 2, 'AUX': 1, 'PART': 1}",hi jack eventhough name not jack lol,INTJ PROPN PROPN PRON NOUN AUX PART PROPN NOUN,1.0,hi jack eventhough name jack lol,0,0,eventhough
979,:_pewdieBoosh:,0.0,0.0,0.0,0.0,0.0,0.0,:_pewdieBoosh:,"[(':', 'PUNCT'), ('_', 'PROPN'), ('pewdieBoosh', 'PROPN'), (':', 'PUNCT')]","{'PUNCT': 2, 'PROPN': 2}",pewdieboosh,PUNCT PROPN PROPN PUNCT,1.0,pewdieBoosh,0,3,pewdieboosh
980,AOH,0.0,0.0,0.0,0.0,0.0,0.0,AOH,"[('AOH', 'PROPN')]",{'PROPN': 1},aoh,PROPN,1.0,AOH,1,0,
981,Does anyone want to start a YouTube group,0.0,0.0,0.0,0.0,0.0,0.0,Does anyone want to start a YouTube group,"[('do', 'AUX'), ('anyone', 'PRON'), ('want', 'VERB'), ('to', 'PART'), ('start', 'VERB'), ('a', 'DET'), ('YouTube', 'PROPN'), ('group', 'NOUN')]","{'AUX': 1, 'PRON': 1, 'VERB': 2, 'PART': 1, 'DET': 1, 'PROPN': 1, 'NOUN': 1}",want to start youtube group,AUX PRON VERB PART VERB DET PROPN NOUN,1.0,anyone want start YouTube group,0,0,
982,"KEN,",0.0,0.0,0.0,0.0,0.0,0.0,"KEN,","[('KEN', 'PROPN'), (',', 'PUNCT')]","{'PROPN': 1, 'PUNCT': 1}",ken,PROPN PUNCT,1.0,KEN,1,1,
983,SEAN CORPSE KEN,0.0,0.0,0.0,0.0,0.0,0.0,SEAN CORPSE KEN,"[('SEAN', 'PROPN'), ('CORPSE', 'VERB'), ('KEN', 'PROPN')]","{'PROPN': 2, 'VERB': 1}",sean corpse ken,PROPN VERB PROPN,1.0,SEAN CORPSE KEN,3,0,
984,I want to sue of side. help me someone,0.0,0.0,0.0,0.0,0.0,0.0,I want to sue of side. help me someone,"[('I', 'PRON'), ('want', 'VERB'), ('to', 'PART'), ('sue', 'VERB'), ('of', 'ADP'), ('side', 'NOUN'), ('.', 'PUNCT'), ('help', 'VERB'), ('I', 'PRON'), ('someone', 'PRON')]","{'PRON': 3, 'VERB': 3, 'PART': 1, 'ADP': 1, 'NOUN': 1, 'PUNCT': 1}",want to sue side help,PRON VERB PART VERB ADP NOUN PUNCT VERB PRON PRON,1.0,want sue side help someone,1,1,
985,ken just buy a new vr and play bruh its not that hard:_pewdieFRIP:,0.0,0.0,0.0,0.0,0.0,0.0,ken just buy a new vr and play bruh its not that hard:_pewdieFRIP:,"[('ken', 'INTJ'), ('just', 'ADV'), ('buy', 'VERB'), ('a', 'DET'), ('new', 'ADJ'), ('vr', 'NOUN'), ('and', 'CCONJ'), ('play', 'VERB'), ('bruh', 'NOUN'), ('its', 'PRON'), ('not', 'PART'), ('that', 'DET'), ('hard:_pewdiefrip', 'NOUN'), (':', 'PUNCT')]","{'INTJ': 1, 'ADV': 1, 'VERB': 2, 'DET': 2, 'ADJ': 1, 'NOUN': 3, 'CCONJ': 1, 'PRON': 1, 'PART': 1, 'PUNCT': 1}",ken just buy new vr play bruh not hard:_pewdiefrip,INTJ ADV VERB DET ADJ NOUN CCONJ VERB NOUN PRON PART DET NOUN PUNCT,1.0,ken buy new vr play bruh hard:_pewdiefrip,0,3,vr bruh hard:_pewdiefrip
986,I’m watching both of you at the same time and jacks delayed when he speaks but you’re not delayed,0.0,0.0,0.0,0.0,0.0,0.0,I am watching both of you at the same time and jacks delayed when he speaks but you are not delayed,"[('I', 'PRON'), ('be', 'AUX'), ('watch', 'VERB'), ('both', 'DET'), ('of', 'ADP'), ('you', 'PRON'), ('at', 'ADP'), ('the', 'DET'), ('same', 'ADJ'), ('time', 'NOUN'), ('and', 'CCONJ'), ('jack', 'NOUN'), ('delay', 'VERB'), ('when', 'ADV'), ('he', 'PRON'), ('speak', 'VERB'), ('but', 'CCONJ'), ('you', 'PRON'), ('be', 'AUX'), ('not', 'PART'), ('delay', 'VERB')]","{'PRON': 4, 'AUX': 2, 'VERB': 4, 'DET': 2, 'ADP': 2, 'ADJ': 1, 'NOUN': 2, 'CCONJ': 2, 'ADV': 1, 'PART': 1}",watch same time jack delay when speak not delay,PRON AUX VERB DET ADP PRON ADP DET ADJ NOUN CCONJ NOUN VERB ADV PRON VERB CCONJ PRON AUX PART VERB,1.0,watch time jack delay speak delay,1,0,
987,:_pewdieHead2::_pewdieTorso2::_pewdieFloorGang2:,0.0,0.0,0.0,0.0,0.0,0.0,:_pewdieHead2::_pewdieTorso2::_pewdieFloorGang2:,"[(':', 'PUNCT'), ('_', 'DET'), ('pewdiehead2::_pewdietorso2::_pewdiefloorgang2', 'NOUN'), (':', 'PUNCT')]","{'PUNCT': 2, 'DET': 1, 'NOUN': 1}",pewdiehead2::_pewdietorso2::_pewdiefloorgang2,PUNCT DET NOUN PUNCT,1.0,pewdiehead2::_pewdietorso2::_pewdiefloorgang2,0,9,pewdiehead2::_pewdietorso2::_pewdiefloorgang2
988,play with mark!,0.0,0.0,0.0,0.0,0.0,0.0,play with mark!,"[('play', 'VERB'), ('with', 'ADP'), ('mark', 'NOUN'), ('!', 'PUNCT')]","{'VERB': 1, 'ADP': 1, 'NOUN': 1, 'PUNCT': 1}",play mark,VERB ADP NOUN PUNCT,1.0,play mark,0,1,mark
989,CORPSE,0.0,0.0,0.0,0.0,0.0,0.0,CORPSE,"[('corpse', 'NOUN')]",{'NOUN': 1},corpse,NOUN,1.0,corpse,1,0,
990,:_pewdieFloorGang2::_pewdieFloorGang2::_pewdieFloorGang2:,0.0,0.0,0.0,0.0,0.0,0.0,:_pewdieFloorGang2::_pewdieFloorGang2::_pewdieFloorGang2:,"[(':', 'PUNCT'), ('_', 'X'), ('pewdiefloorgang2::_pewdiefloorgang2::_pewdiefloorgang2', 'X'), (':', 'PUNCT')]","{'PUNCT': 2, 'X': 2}",pewdiefloorgang2::_pewdiefloorgang2::_pewdiefloorgang2,PUNCT X X PUNCT,1.0,pewdiefloorgang2::_pewdiefloorgang2::_pewdiefloorgang2,0,9,pewdiefloorgang2::_pewdiefloorgang2::_pewdiefloorgang2
991,I love jack,0.0,0.0,0.0,0.0,0.0,0.0,I love jack,"[('I', 'PRON'), ('love', 'VERB'), ('jack', 'NOUN')]","{'PRON': 1, 'VERB': 1, 'NOUN': 1}",love jack,PRON VERB NOUN,1.0,love jack,1,0,
992,How do u donate,0.0,0.0,0.0,0.0,0.0,0.0,How do you donate,"[('how', 'ADV'), ('do', 'AUX'), ('you', 'PRON'), ('donate', 'VERB')]","{'ADV': 1, 'AUX': 1, 'PRON': 1, 'VERB': 1}",how donate,ADV AUX PRON VERB,1.0,donate,0,0,
993,Jiggysceptickeye,0.0,0.0,0.0,0.0,0.0,0.0,Jiggysceptickeye,"[('jiggysceptickeye', 'NOUN')]",{'NOUN': 1},jiggysceptickeye,NOUN,1.0,jiggysceptickeye,0,0,jiggysceptickeye
994,hi,0.0,0.0,0.0,0.0,0.0,0.0,hi,"[('hi', 'INTJ')]",{'INTJ': 1},hi,INTJ,1.0,hi,0,0,
995,We need KEN SAN,0.0,0.0,0.0,0.0,0.0,0.0,We need KEN SAN,"[('we', 'PRON'), ('need', 'VERB'), ('KEN', 'PROPN'), ('SAN', 'PROPN')]","{'PRON': 1, 'VERB': 1, 'PROPN': 2}",need ken san,PRON VERB PROPN PROPN,1.0,need KEN SAN,2,0,
996,a lil delay felix..,0.0,0.0,0.0,0.0,0.0,0.0,a lil delay felix..,"[('a', 'DET'), ('lil', 'NOUN'), ('delay', 'NOUN'), ('felix', 'PROPN'), ('..', 'PUNCT')]","{'DET': 1, 'NOUN': 2, 'PROPN': 1, 'PUNCT': 1}",lil delay felix ..,DET NOUN NOUN PROPN PUNCT,1.0,lil delay felix ..,0,2,
997,ken,0.0,0.0,0.0,0.0,0.0,0.0,ken,"[('ken', 'PROPN')]",{'PROPN': 1},ken,PROPN,1.0,ken,0,0,
998,LEGO GANG,0.0,0.0,0.0,0.0,0.0,0.0,LEGO GANG,"[('LEGO', 'PROPN'), ('GANG', 'PROPN')]",{'PROPN': 2},lego gang,PROPN PROPN,1.0,LEGO GANG,2,0,lego
999,VR live???,0.0,0.0,0.0,0.0,0.0,0.0,VR live???,"[('VR', 'PROPN'), ('live', 'VERB'), ('?', 'PUNCT'), ('?', 'PUNCT'), ('?', 'PUNCT')]","{'PROPN': 1, 'VERB': 1, 'PUNCT': 3}",vr live,PROPN VERB PUNCT PUNCT PUNCT,1.0,VR live,1,3,vr
1000,>:3,0.0,0.0,0.0,0.0,0.0,0.0,>:3,"[('>', 'X'), (':3', 'PUNCT')]","{'X': 1, 'PUNCT': 1}",:3,X PUNCT,1.0,:3,0,2,
1001,I love having pewds in the background while I'm in psychology 🥰:_pewdieFloorGang2:,0.0,0.0,0.0,0.0,0.0,0.0,I love having pewds in the background while I am in psychology 🥰:_pewdieFloorGang2:,"[('I', 'PRON'), ('love', 'VERB'), ('have', 'VERB'), ('pewd', 'NOUN'), ('in', 'ADP'), ('the', 'DET'), ('background', 'NOUN'), ('while', 'SCONJ'), ('I', 'PRON'), ('be', 'VERB'), ('in', 'ADP'), ('psychology', 'NOUN'), ('🥰', 'EMOJI'), (':', 'PUNCT'), ('_', 'X'), ('pewdiefloorgang2', 'X'), (':', 'PUNCT')]","{'PRON': 2, 'VERB': 3, 'NOUN': 3, 'ADP': 2, 'DET': 1, 'SCONJ': 1, 'EMOJI': 1, 'PUNCT': 2, 'X': 2}",love have pewd background be psychology 🥰 pewdiefloorgang2,PRON VERB VERB NOUN ADP DET NOUN SCONJ PRON VERB ADP NOUN EMOJI PUNCT X X PUNCT,1.0,love pewd background psychology pewdiefloorgang2,2,3,pewd pewdiefloorgang2
1002,hey this will be fuuuun,0.0,0.0,0.0,0.0,0.0,0.0,hey this will be fuuuun,"[('hey', 'INTJ'), ('this', 'DET'), ('will', 'AUX'), ('be', 'VERB'), ('fuuuun', 'ADJ')]","{'INTJ': 1, 'DET': 1, 'AUX': 1, 'VERB': 1, 'ADJ': 1}",hey be fuuuun,INTJ DET AUX VERB ADJ,1.0,hey fuuuun,0,0,fuuuun
